from,to,freq,name,length,geometry_type,id,coordx,coordy
NA,NA,NA,NA,NA,NA,a625nghg6ybs,110.9040527,-12.40445995
NA,NA,NA,NA,NA,NA,a625nghg6ybs,111.5759888,-16.10647964
NA,NA,NA,NA,NA,NA,a625nghg6ybs,112.2722015,-19.80529976
NA,NA,NA,NA,NA,NA,a625nghg6ybs,113,-23.5
202916,202892,3,NA,1.945,LineString,a625ngdcvngl,115.6000137,-9.100020409
NA,NA,NA,NA,NA,NA,a625ngdcvngl,116.2000122,-7.25
202916,202907,10,NA,5.365,LineString,a625ngddxzxp,115.6000137,-9.100020409
NA,NA,NA,NA,NA,NA,a625ngddxzxp,110.2500229,-8.7000103
202916,202917,21052191,NA,5.9,LineString,a625ngblpoj1,115.6000137,-9.100020409
NA,NA,NA,NA,NA,NA,a625ngblpoj1,121.5000229,-9.100040436
202916,202957,13,NA,6.964,LineString,a625ngdijqnh,115.6000137,-9.100020409
NA,NA,NA,NA,NA,NA,a625ngdijqnh,118.9402313,-10.06577015
NA,NA,NA,NA,NA,NA,a625ngdijqnh,122.3000031,-11.00000954
202916,203127,29,NA,14.633,LineString,a625ng6izot9,115.6000137,-9.100020409
NA,NA,NA,NA,NA,NA,a625ng6izot9,114.9835205,-12.70454025
NA,NA,NA,NA,NA,NA,a625ng6izot9,114.3489227,-16.30658913
NA,NA,NA,NA,NA,NA,a625ng6izot9,113.6900482,-19.90538979
NA,NA,NA,NA,NA,NA,a625ng6izot9,113,-23.5
202917,202902,8,NA,4.342,LineString,a625ng4tve8w,121.5000229,-9.100040436
NA,NA,NA,NA,NA,NA,a625ng4tve8w,125.6999969,-8.000029564
202917,202916,11,NA,5.9,LineString,a625ng71wjw1,121.5000229,-9.100040436
NA,NA,NA,NA,NA,NA,a625ng71wjw1,115.6000137,-9.100020409
202917,202957,4,NA,2.062,LineString,a625ngk7hb77,121.5000229,-9.100040436
NA,NA,NA,NA,NA,NA,a625ngk7hb77,122.3000031,-11.00000954
202957,202916,13,NA,6.964,LineString,a625ng8zaco2,122.3000031,-11.00000954
NA,NA,NA,NA,NA,NA,a625ng8zaco2,118.9402313,-10.06577015
NA,NA,NA,NA,NA,NA,a625ng8zaco2,115.6000137,-9.100020409
202957,202917,36002,NA,2.062,LineString,a625ngjnpa4k,122.3000031,-11.00000954
NA,NA,NA,NA,NA,NA,a625ngjnpa4k,121.5000229,-9.100040436
202957,203014,10,NA,5.049,LineString,a625ngc01gcv,122.3000031,-11.00000954
NA,NA,NA,NA,NA,NA,a625ngc01gcv,122.9999771,-16.00001907
202957,202956,15,NA,7.711,LineString,a625ngamtga7,122.3000031,-11.00000954
NA,NA,NA,NA,NA,NA,a625ngamtga7,126.1523972,-10.82349968
NA,NA,NA,NA,NA,NA,a625ngamtga7,129.9999847,-10.60000992
202903,202902,3,NA,1.778,LineString,a625ng6eqimn,127.4499817,-8.316710472
NA,NA,NA,NA,NA,NA,a625ng6eqimn,125.6999969,-8.000029564
202903,202852,10,NA,5.18,LineString,a625ngaku42a,127.4499817,-8.316710472
NA,NA,NA,NA,NA,NA,a625ngaku42a,125.0999908,-3.700020075
202903,202910,9,NA,4.587,LineString,a625ng9lvcno,127.4499817,-8.316710472
NA,NA,NA,NA,NA,NA,a625ng9lvcno,132,-8.899999619
202903,202846,13,NA,6.623,LineString,a625nggxn7lu,127.4499817,-8.316710472
NA,NA,NA,NA,NA,NA,a625nggxn7lu,131.3999939,-3.000010014
202903,202956,6,NA,3.423,LineString,a625ngc9lcnk,127.4499817,-8.316710472
NA,NA,NA,NA,NA,NA,a625ngc9lcnk,129.9999847,-10.60000992
202910,202903,9,NA,4.587,LineString,a625ng96t37m,132,-8.899999619
NA,NA,NA,NA,NA,NA,a625ng96t37m,127.4499817,-8.316710472
202910,202915,87317,NA,5.001,LineString,a625ngj9k6o4,132,-8.899999619
NA,NA,NA,NA,NA,NA,a625ngj9k6o4,137,-9.000020027
202910,202956,5,NA,2.625,LineString,a625ngjocsws,132,-8.899999619
NA,NA,NA,NA,NA,NA,a625ngjocsws,129.9999847,-10.60000992
202910,202954,3,NA,1.612,LineString,a625ng4rfe65,132,-8.899999619
NA,NA,NA,NA,NA,NA,a625ng4rfe65,131.8000031,-10.5
202906,202936,50895,NA,2.915,LineString,a625ngj06qno,144.5,-8.5
NA,NA,NA,NA,NA,NA,a625ngj06qno,147,-10.00000954
202906,202955,6,NA,3.131,LineString,a625ngd9f83q,144.5,-8.5
NA,NA,NA,NA,NA,NA,a625ngd9f83q,142.1329956,-10.55000973
202936,202906,5,NA,2.915,LineString,a625ng5li1u1,147,-10.00000954
NA,NA,NA,NA,NA,NA,a625ng5li1u1,144.5,-8.5
202936,202974,7,NA,3.606,LineString,a625ngddogcw,147,-10.00000954
NA,NA,NA,NA,NA,NA,a625ngddogcw,150.0000153,-12
202936,202955,9,NA,4.898,LineString,a625ngajmsoj,147,-10.00000954
NA,NA,NA,NA,NA,NA,a625ngajmsoj,142.1329956,-10.55000973
202915,202910,10,NA,5.001,LineString,a625ng73phlv,137,-9.000020027
NA,NA,NA,NA,NA,NA,a625ng73phlv,132,-8.899999619
194403,200110,9,NA,4.968,LineString,a625ngd1gga3,-94.80000305,29.19997025
NA,NA,NA,NA,NA,NA,a625ngd1gga3,-91,25.99999046
198046,200110,12,NA,6.21,LineString,a625ng8jew87,-97,27.5999794
NA,NA,NA,NA,NA,NA,a625ng8jew87,-91,25.99999046
200109,201150,194308942,NA,11.707,LineString,a625ngjvo3g9,-97,26.00000954
NA,NA,NA,NA,NA,NA,a625ngjvo3g9,-91.4159317,24.0899601
NA,NA,NA,NA,NA,NA,a625ngjvo3g9,-86,21.99999046
200109,201104,7,NA,3.7,LineString,a625ngd7frqq,-97,26.00000954
NA,NA,NA,NA,NA,NA,a625ngd7frqq,-97,22.2999897
200109,200110,12,NA,6,LineString,a625ng8y814l,-97,26.00000954
NA,NA,NA,NA,NA,NA,a625ng8y814l,-91,25.99999046
171748,198282,11,NA,5.608,LineString,a625ng4h05o5,-117.3000031,32.70000076
NA,NA,NA,NA,NA,NA,a625ng4h05o5,-115.1999969,27.49999046
163120,188998,8,NA,4.071,LineString,a625ngje5woj,-118.0999985,33.5999794
NA,NA,NA,NA,NA,NA,a625ngje5woj,-120,30
163120,189010,24,NA,12.437,LineString,a625ngkp68lu,-118.0999985,33.5999794
NA,NA,NA,NA,NA,NA,a625ngkp68lu,-124.1651001,31.93811035
NA,NA,NA,NA,NA,NA,a625ngkp68lu,-130,29.99999046
163120,201620,474401728,NA,41.663,LineString,a625ng587oss,-118.0999985,33.5999794
NA,NA,NA,NA,NA,NA,a625ng587oss,-123.5238495,32.73102188
NA,NA,NA,NA,NA,NA,a625ng587oss,-128.831192,31.63487053
NA,NA,NA,NA,NA,NA,a625ng587oss,-134.0048676,30.32583046
NA,NA,NA,NA,NA,NA,a625ng587oss,-139.033844,28.81982994
NA,NA,NA,NA,NA,NA,a625ng587oss,-143.9127808,27.13364983
NA,NA,NA,NA,NA,NA,a625ng587oss,-148.6416779,25.28466034
NA,NA,NA,NA,NA,NA,a625ng587oss,-153.224823,23.29006958
NA,NA,NA,NA,NA,NA,a625ng587oss,-157.6699982,21.16669083
87542,202901,153,NA,76.523,LineString,a625ngbcrlpv,-73.80000305,40.09999084
NA,NA,NA,NA,NA,NA,a625ngbcrlpv,-69.43596649,36.92058945
NA,NA,NA,NA,NA,NA,a625ngbcrlpv,-65.27557373,33.74126816
NA,NA,NA,NA,NA,NA,a625ngbcrlpv,-61.26192856,30.5866909
NA,NA,NA,NA,NA,NA,a625ngbcrlpv,-57.36161041,27.46472931
NA,NA,NA,NA,NA,NA,a625ngbcrlpv,-53.5497818,24.38363075
NA,NA,NA,NA,NA,NA,a625ngbcrlpv,-49.81135178,21.33568954
NA,NA,NA,NA,NA,NA,a625ngbcrlpv,-46.13311005,18.31851006
NA,NA,NA,NA,NA,NA,a625ngbcrlpv,-42.50357819,15.32818985
NA,NA,NA,NA,NA,NA,a625ngbcrlpv,-38.92200089,12.37829971
NA,NA,NA,NA,NA,NA,a625ngbcrlpv,-35.37115097,9.446499825
NA,NA,NA,NA,NA,NA,a625ngbcrlpv,-31.84329987,6.528709888
NA,NA,NA,NA,NA,NA,a625ngbcrlpv,-28.33101082,3.620549917
NA,NA,NA,NA,NA,NA,a625ngbcrlpv,-24.8275795,0.718110025
NA,NA,NA,NA,NA,NA,a625ngbcrlpv,-21.32584,-2.18324995
NA,NA,NA,NA,NA,NA,a625ngbcrlpv,-17.81895065,-5.087890148
NA,NA,NA,NA,NA,NA,a625ngbcrlpv,-14.30000019,-8.000009537
87542,202872,120,NA,60.48,LineString,a625ngbqt1qg,-73.80000305,40.09999084
NA,NA,NA,NA,NA,NA,a625ngbqt1qg,-70.97640991,37.04175186
NA,NA,NA,NA,NA,NA,a625ngbqt1qg,-68.23535919,34.02362823
NA,NA,NA,NA,NA,NA,a625ngbqt1qg,-65.58921051,31.10584068
NA,NA,NA,NA,NA,NA,a625ngbqt1qg,-63.09527969,28.3620491
NA,NA,NA,NA,NA,NA,a625ngbqt1qg,-60.5213089,25.49607086
NA,NA,NA,NA,NA,NA,a625ngbqt1qg,-58.10514069,22.79207993
NA,NA,NA,NA,NA,NA,a625ngbqt1qg,-55.71736145,20.10368919
NA,NA,NA,NA,NA,NA,a625ngbqt1qg,-53.4642601,17.56583977
NA,NA,NA,NA,NA,NA,a625ngbqt1qg,-50.81274033,14.54496002
NA,NA,NA,NA,NA,NA,a625ngbqt1qg,-48.30334854,11.68756962
NA,NA,NA,NA,NA,NA,a625ngbqt1qg,-45.81103134,8.838600159
NA,NA,NA,NA,NA,NA,a625ngbqt1qg,-43.45285034,6.139150143
NA,NA,NA,NA,NA,NA,a625ngbqt1qg,-40.91915894,3.229549885
NA,NA,NA,NA,NA,NA,a625ngbqt1qg,-38.51456833,0.46814999
NA,NA,NA,NA,NA,NA,a625ngbqt1qg,-36.26253891,-2.422250032
NA,NA,NA,NA,NA,NA,a625ngbqt1qg,-33.79999924,-5.250020027
87542,201976,40,NA,20.1,LineString,a625ngdvfh9g,-73.80000305,40.09999084
NA,NA,NA,NA,NA,NA,a625ngdvfh9g,-73.83509064,35.08095169
NA,NA,NA,NA,NA,NA,a625ngdvfh9g,-73.86213684,30.05768013
NA,NA,NA,NA,NA,NA,a625ngdvfh9g,-73.88326263,25.03053093
NA,NA,NA,NA,NA,NA,a625ngdvfh9g,-73.90000153,20
87542,175546,23,NA,11.91,LineString,a625ng80jgy7,-73.80000305,40.09999084
NA,NA,NA,NA,NA,NA,a625ng80jgy7,-69.23615265,36.15158844
NA,NA,NA,NA,NA,NA,a625ng80jgy7,-64.80000305,32.29998016
87542,139030,9,NA,4.684,LineString,a625ngj41afo,-73.80000305,40.09999084
NA,NA,NA,NA,NA,NA,a625ngj41afo,-75.09999847,35.59999084
127108,84306,14,NA,7.268,LineString,a625ng6imdz7,-75.94999695,36.94998932
NA,NA,NA,NA,NA,NA,a625ng6imdz7,-69.5,40.29999161
139030,89207,31,NA,15.739,LineString,a625nghpd5bn,-75.09999847,35.59999084
NA,NA,NA,NA,NA,NA,a625nghpd5bn,-67.77427673,38.04084015
NA,NA,NA,NA,NA,NA,a625nghpd5bn,-60,39.99998093
139030,189000,15,NA,7.574,LineString,a625ng8oqqe0,-75.09999847,35.59999084
NA,NA,NA,NA,NA,NA,a625ng8oqqe0,-72.46665192,32.71506882
NA,NA,NA,NA,NA,NA,a625ng8oqqe0,-70,30
139030,128466,133,NA,66.799,LineString,a625ngcb1537,-75.09999847,35.59999084
NA,NA,NA,NA,NA,NA,a625ngcb1537,-67.44902039,37.79341125
NA,NA,NA,NA,NA,NA,a625ngcb1537,-59.3920517,39.46693039
NA,NA,NA,NA,NA,NA,a625ngcb1537,-51.01250076,40.56370926
NA,NA,NA,NA,NA,NA,a625ngcb1537,-42.43719101,41.04290009
NA,NA,NA,NA,NA,NA,a625ngcb1537,-33.82218933,40.88465881
NA,NA,NA,NA,NA,NA,a625ngcb1537,-25.3306694,40.09902954
NA,NA,NA,NA,NA,NA,a625ngcb1537,-17.10540962,38.71918869
NA,NA,NA,NA,NA,NA,a625ngcb1537,-9.250009537,36.79999924
139030,201976,31,NA,15.646,LineString,a625ngb55av1,-75.09999847,35.59999084
NA,NA,NA,NA,NA,NA,a625ngb55av1,-74.76846313,31.70421982
NA,NA,NA,NA,NA,NA,a625ngb55av1,-74.46116638,27.80541992
NA,NA,NA,NA,NA,NA,a625ngb55av1,-74.17304993,23.90390968
NA,NA,NA,NA,NA,NA,a625ngb55av1,-73.90000153,20
139030,175546,21,NA,10.819,LineString,a625ngh9kjjm,-75.09999847,35.59999084
NA,NA,NA,NA,NA,NA,a625ngh9kjjm,-69.85090637,34.05189896
NA,NA,NA,NA,NA,NA,a625ngh9kjjm,-64.80000305,32.29998016
139030,20445,44,NA,22.243,LineString,a625ng9cez8s,-75.09999847,35.59999084
NA,NA,NA,NA,NA,NA,a625ng9cez8s,-70.59055328,38.26055908
NA,NA,NA,NA,NA,NA,a625ng9cez8s,-65.75321198,40.73559952
NA,NA,NA,NA,NA,NA,a625ng9cez8s,-60.56177139,42.99356079
NA,NA,NA,NA,NA,NA,a625ng9cez8s,-55,44.99998093
139030,84306,14,NA,7.311,LineString,a625nge105t6,-75.09999847,35.59999084
NA,NA,NA,NA,NA,NA,a625nge105t6,-69.5,40.29999161
139030,87542,86421898,NA,4.684,LineString,a625ngkdxvue,-75.09999847,35.59999084
NA,NA,NA,NA,NA,NA,a625ngkdxvue,-73.80000305,40.09999084
139030,199295,1438684,NA,10.333,LineString,a625ngfh74xq,-75.09999847,35.59999084
NA,NA,NA,NA,NA,NA,a625ngfh74xq,-77.56342316,31.02294922
NA,NA,NA,NA,NA,NA,a625ngfh74xq,-79.80000305,26.39999962
154870,189000,307608,NA,8.813,LineString,a625ngbt3kjw,-77.80001068,34.0999794
NA,NA,NA,NA,NA,NA,a625ngbt3kjw,-73.81920624,32.09646988
NA,NA,NA,NA,NA,NA,a625ngbt3kjw,-70,30
170991,189000,887172,NA,10.181,LineString,a625ngc8kdgl,-79.80000305,32.75
NA,NA,NA,NA,NA,NA,a625ngc8kdgl,-74.82855988,31.46426964
NA,NA,NA,NA,NA,NA,a625ngc8kdgl,-70,30
170991,201976,28,NA,14.054,LineString,a625ngfcn83q,-79.80000305,32.75
NA,NA,NA,NA,NA,NA,a625ngfcn83q,-78.18508148,29.59071922
NA,NA,NA,NA,NA,NA,a625ngfcn83q,-76.67687988,26.40979004
NA,NA,NA,NA,NA,NA,a625ngfcn83q,-75.25392151,23.21180916
NA,NA,NA,NA,NA,NA,a625ngfcn83q,-73.90000153,20
185562,189000,22,NA,11.21,LineString,a625ngkqltkw,-81.19999695,30.39999008
NA,NA,NA,NA,NA,NA,a625ngkqltkw,-75.58805847,30.31767082
NA,NA,NA,NA,NA,NA,a625ngkqltkw,-70,30
185562,201237,26,NA,13.276,LineString,a625ng5k4ykd,-81.19999695,30.39999008
NA,NA,NA,NA,NA,NA,a625ng5k4ykd,-76.37280273,25.70743942
NA,NA,NA,NA,NA,NA,a625ng5k4ykd,-71.19999695,21.69998932
199295,199400,2,NA,1.005,LineString,a625ngbyr6ok,-79.80000305,26.39999962
NA,NA,NA,NA,NA,NA,a625ngbyr6ok,-78.80001068,26.29997063
199295,84306,34,NA,17.323,LineString,a625ngdy7ez3,-79.80000305,26.39999962
NA,NA,NA,NA,NA,NA,a625ngdy7ez3,-77.51487732,29.95190048
NA,NA,NA,NA,NA,NA,a625ngdy7ez3,-75.06226349,33.45960999
NA,NA,NA,NA,NA,NA,a625ngdy7ez3,-72.40535736,36.91308975
NA,NA,NA,NA,NA,NA,a625ngdy7ez3,-69.5,40.29999161
199295,139030,20,NA,10.333,LineString,a625nggnicih,-79.80000305,26.39999962
NA,NA,NA,NA,NA,NA,a625nggnicih,-77.56342316,31.02294922
NA,NA,NA,NA,NA,NA,a625nggnicih,-75.09999847,35.59999084
201150,202356,7,NA,3.922,LineString,a625ng5ose7c,-86,21.99999046
NA,NA,NA,NA,NA,NA,a625ng5ose7c,-87.30000305,18.29999924
201150,202510,12,NA,6.408,LineString,a625ng9ppt85,-86,21.99999046
NA,NA,NA,NA,NA,NA,a625ng9ppt85,-83.75,16
201150,201247,4,NA,2.138,LineString,a625nghhzaws,-86,21.99999046
NA,NA,NA,NA,NA,NA,a625nghhzaws,-83.90000153,21.59999084
201150,201122,7,NA,3.801,LineString,a625ngdtbwrx,-86,21.99999046
NA,NA,NA,NA,NA,NA,a625ngdtbwrx,-89.80000305,22.10000038
201150,200110,12,NA,6.403,LineString,a625ng7jt6w8,-86,21.99999046
NA,NA,NA,NA,NA,NA,a625ng7jt6w8,-91,25.99999046
201150,201023,8,NA,4.022,LineString,a625ngeterja,-86,21.99999046
NA,NA,NA,NA,NA,NA,a625ngeterja,-82.69999695,24.2999897
201150,192735,15,NA,7.606,LineString,a625ngcj4vp1,-86,21.99999046
NA,NA,NA,NA,NA,NA,a625ngcj4vp1,-85.85558319,25.80109024
NA,NA,NA,NA,NA,NA,a625ngcj4vp1,-85.69999695,29.5999794
201150,195163,14,NA,7.433,LineString,a625ng8kzf8x,-86,21.99999046
NA,NA,NA,NA,NA,NA,a625ng8kzf8x,-87.45594788,25.40863991
NA,NA,NA,NA,NA,NA,a625ng8kzf8x,-89,28.79999924
201150,200109,23,NA,11.707,LineString,a625ngbqen9f,-86,21.99999046
NA,NA,NA,NA,NA,NA,a625ngbqen9f,-91.4159317,24.0899601
NA,NA,NA,NA,NA,NA,a625ngbqen9f,-97,26.00000954
201122,202120,13,NA,6.723,LineString,a625ng9sr0xj,-89.80000305,22.10000038
NA,NA,NA,NA,NA,NA,a625ng9sr0xj,-96,19.49999046
201122,201150,66365,NA,3.801,LineString,a625nge2d9k8,-89.80000305,22.10000038
NA,NA,NA,NA,NA,NA,a625nge2d9k8,-86,21.99999046
201122,202297,11,NA,5.78,LineString,a625ngj3n0og,-89.80000305,22.10000038
NA,NA,NA,NA,NA,NA,a625ngj3n0og,-94.40000153,18.60000038
201122,201104,14,NA,7.203,LineString,a625ngehcoq4,-89.80000305,22.10000038
NA,NA,NA,NA,NA,NA,a625ngehcoq4,-97,22.2999897
201122,201023,14,NA,7.434,LineString,a625ngcicllj,-89.80000305,22.10000038
NA,NA,NA,NA,NA,NA,a625ngcicllj,-86.27884674,23.23962021
NA,NA,NA,NA,NA,NA,a625ngcicllj,-82.69999695,24.2999897
202297,202120,32056,NA,1.836,LineString,a625ng9fn9hg,-94.40000153,18.60000038
NA,NA,NA,NA,NA,NA,a625ng9fn9hg,-96,19.49999046
202297,201122,100918,NA,5.78,LineString,a625ng60brff,-94.40000153,18.60000038
NA,NA,NA,NA,NA,NA,a625ng60brff,-89.80000305,22.10000038
202297,200110,16,NA,8.144,LineString,a625nghif7lv,-94.40000153,18.60000038
NA,NA,NA,NA,NA,NA,a625nghif7lv,-92.74495697,22.30974007
NA,NA,NA,NA,NA,NA,a625nghif7lv,-91,25.99999046
201104,202120,5,NA,2.973,LineString,a625ngk26u0c,-97,22.2999897
NA,NA,NA,NA,NA,NA,a625ngk26u0c,-96,19.49999046
202452,202619,24,NA,12.301,LineString,a625nge1j27r,-73,17.2999897
NA,NA,NA,NA,NA,NA,a625nge1j27r,-67.38691711,14.70258045
NA,NA,NA,NA,NA,NA,a625nge1j27r,-61.90000916,11.99997044
202452,202445,6,NA,3.256,LineString,a625ng5adb7h,-73,17.2999897
NA,NA,NA,NA,NA,NA,a625ng5adb7h,-69.75,17.49998093
202452,202320,22400623,NA,2.332,LineString,a625ngdtwueu,-73,17.2999897
NA,NA,NA,NA,NA,NA,a625ngdtwueu,-75,18.49999046
202216,201976,21021,NA,1.204,LineString,a625ngknnvgx,-73.09999847,19.09999084
NA,NA,NA,NA,NA,NA,a625ngknnvgx,-73.90000153,20
202320,202452,40716,NA,2.332,LineString,a625ngjcnk34,-75,18.49999046
NA,NA,NA,NA,NA,NA,a625ngjcnk34,-73,17.2999897
202320,202067,2,NA,1.204,LineString,a625ngfsynrg,-75,18.49999046
NA,NA,NA,NA,NA,NA,a625ngfsynrg,-75.09999847,19.70000076
202320,202236,6,NA,3.239,LineString,a625ngga92sh,-75,18.49999046
NA,NA,NA,NA,NA,NA,a625ngga92sh,-78.19999695,18.99999046
202320,201976,3,NA,1.86,LineString,a625ng8akufy,-75,18.49999046
NA,NA,NA,NA,NA,NA,a625ng8akufy,-73.90000153,20
202320,202670,20,NA,10.078,LineString,a625ngkegfh6,-75,18.49999046
NA,NA,NA,NA,NA,NA,a625ngkegfh6,-77.54782867,14.13868999
NA,NA,NA,NA,NA,NA,a625ngkegfh6,-80,9.75
202067,202320,334326,NA,1.204,LineString,a625ngc7ei4l,-75.09999847,19.70000076
NA,NA,NA,NA,NA,NA,a625ngc7ei4l,-75,18.49999046
202067,202236,6,NA,3.178,LineString,a625nge90uov,-75.09999847,19.70000076
NA,NA,NA,NA,NA,NA,a625nge90uov,-78.19999695,18.99999046
202067,201976,321892,NA,1.237,LineString,a625ng57vvb3,-75.09999847,19.70000076
NA,NA,NA,NA,NA,NA,a625ng57vvb3,-73.90000153,20
202236,202556,10,NA,5.233,LineString,a625ngjgrvo0,-78.19999695,18.99999046
NA,NA,NA,NA,NA,NA,a625ngjgrvo0,-80.5,14.30000973
202236,202320,113054,NA,3.239,LineString,a625ngfvxi09,-78.19999695,18.99999046
NA,NA,NA,NA,NA,NA,a625ngfvxi09,-75,18.49999046
202236,202067,6,NA,3.178,LineString,a625ngce925i,-78.19999695,18.99999046
NA,NA,NA,NA,NA,NA,a625ngce925i,-75.09999847,19.70000076
202236,201248,7,NA,3.642,LineString,a625ngew9e6z,-78.19999695,18.99999046
NA,NA,NA,NA,NA,NA,a625ngew9e6z,-80.75,21.59999084
202236,201247,12,NA,6.265,LineString,a625ng4uz3tr,-78.19999695,18.99999046
NA,NA,NA,NA,NA,NA,a625ng4uz3tr,-83.90000153,21.59999084
201248,202236,127120,NA,3.642,LineString,a625ng8pcvh1,-80.75,21.59999084
NA,NA,NA,NA,NA,NA,a625ng8pcvh1,-78.19999695,18.99999046
201248,201105,72321,NA,2.072,LineString,a625ngk1307n,-80.75,21.59999084
NA,NA,NA,NA,NA,NA,a625ngk1307n,-82.69999695,22.2999897
201105,201248,4,NA,2.072,LineString,a625ng50kygr,-82.69999695,22.2999897
NA,NA,NA,NA,NA,NA,a625ng50kygr,-80.75,21.59999084
201105,201247,2,NA,1.389,LineString,a625ngd4g1ie,-82.69999695,22.2999897
NA,NA,NA,NA,NA,NA,a625ngd4g1ie,-83.90000153,21.59999084
201247,202236,12,NA,6.265,LineString,a625ng6p4qxx,-83.90000153,21.59999084
NA,NA,NA,NA,NA,NA,a625ng6p4qxx,-78.19999695,18.99999046
201247,201105,2,NA,1.389,LineString,a625ng91wltw,-83.90000153,21.59999084
NA,NA,NA,NA,NA,NA,a625ng91wltw,-82.69999695,22.2999897
201247,201150,74624,NA,2.138,LineString,a625ng4pmonp,-83.90000153,21.59999084
NA,NA,NA,NA,NA,NA,a625ng4pmonp,-86,21.99999046
202120,201122,13,NA,6.723,LineString,a625ngcg4v1b,-96,19.49999046
NA,NA,NA,NA,NA,NA,a625ngcg4v1b,-89.80000305,22.10000038
202120,202297,3,NA,1.836,LineString,a625ngbwu1pr,-96,19.49999046
NA,NA,NA,NA,NA,NA,a625ngbwu1pr,-94.40000153,18.60000038
202120,201104,51908,NA,2.973,LineString,a625ng77vnxb,-96,19.49999046
NA,NA,NA,NA,NA,NA,a625ng77vnxb,-97,22.2999897
201976,202216,2,NA,1.204,LineString,a625ngb2pisu,-73.90000153,20
NA,NA,NA,NA,NA,NA,a625ngb2pisu,-73.09999847,19.09999084
201976,202320,3,NA,1.86,LineString,a625ng5h3j1j,-73.90000153,20
NA,NA,NA,NA,NA,NA,a625ng5h3j1j,-75,18.49999046
201976,202067,2,NA,1.237,LineString,a625ngjiigjd,-73.90000153,20
NA,NA,NA,NA,NA,NA,a625ngjiigjd,-75.09999847,19.70000076
201976,201888,3,NA,1.924,LineString,a625ng8a53nq,-73.90000153,20
NA,NA,NA,NA,NA,NA,a625ng8a53nq,-72,20.2999897
201976,201279,3,NA,1.985,LineString,a625ng61gerq,-73.90000153,20
NA,NA,NA,NA,NA,NA,a625ng61gerq,-75.19999695,21.49999046
201976,84306,41,NA,20.778,LineString,a625ngh0r485,-73.90000153,20
NA,NA,NA,NA,NA,NA,a625ngh0r485,-72.95793152,25.09338951
NA,NA,NA,NA,NA,NA,a625ngh0r485,-71.93240356,30.1765995
NA,NA,NA,NA,NA,NA,a625ngh0r485,-70.79332733,35.2466507
NA,NA,NA,NA,NA,NA,a625ngh0r485,-69.5,40.29999161
201976,87542,371281177,NA,20.1,LineString,a625ngfzx4h5,-73.90000153,20
NA,NA,NA,NA,NA,NA,a625ngfzx4h5,-73.88326263,25.03053093
NA,NA,NA,NA,NA,NA,a625ngfzx4h5,-73.86213684,30.05768013
NA,NA,NA,NA,NA,NA,a625ngfzx4h5,-73.83509064,35.08095169
NA,NA,NA,NA,NA,NA,a625ngfzx4h5,-73.80000305,40.09999084
201976,139030,31,NA,15.646,LineString,a625ngeey2um,-73.90000153,20
NA,NA,NA,NA,NA,NA,a625ngeey2um,-74.17304993,23.90390968
NA,NA,NA,NA,NA,NA,a625ngeey2um,-74.46116638,27.80541992
NA,NA,NA,NA,NA,NA,a625ngeey2um,-74.76846313,31.70421982
NA,NA,NA,NA,NA,NA,a625ngeey2um,-75.09999847,35.59999084
201976,170991,28,NA,14.054,LineString,a625ngcx7uq4,-73.90000153,20
NA,NA,NA,NA,NA,NA,a625ngcx7uq4,-75.25392151,23.21180916
NA,NA,NA,NA,NA,NA,a625ngcx7uq4,-76.67687988,26.40979004
NA,NA,NA,NA,NA,NA,a625ngcx7uq4,-78.18508148,29.59071922
NA,NA,NA,NA,NA,NA,a625ngcx7uq4,-79.80000305,32.75
175546,89207,18,NA,9.076,LineString,a625ngd4jvej,-64.80000305,32.29998016
NA,NA,NA,NA,NA,NA,a625ngd4jvej,-62.51773071,36.1751709
NA,NA,NA,NA,NA,NA,a625ngd4jvej,-60,39.99998093
175546,189011,10,NA,5.323,LineString,a625ngd80fug,-64.80000305,32.29998016
NA,NA,NA,NA,NA,NA,a625ngd80fug,-60,29.99999046
175546,189000,11,NA,5.686,LineString,a625ngce2t3l,-64.80000305,32.29998016
NA,NA,NA,NA,NA,NA,a625ngce2t3l,-70,30
175546,84306,18,NA,9.283,LineString,a625ngbdcb0q,-64.80000305,32.29998016
NA,NA,NA,NA,NA,NA,a625ngbdcb0q,-66.99314117,36.33427811
NA,NA,NA,NA,NA,NA,a625ngbdcb0q,-69.5,40.29999161
175546,87542,207948,NA,11.91,LineString,a625ngipgkk4,-64.80000305,32.29998016
NA,NA,NA,NA,NA,NA,a625ngipgkk4,-69.23615265,36.15158844
NA,NA,NA,NA,NA,NA,a625ngipgkk4,-73.80000305,40.09999084
175546,139030,21,NA,10.819,LineString,a625nghukcfa,-64.80000305,32.29998016
NA,NA,NA,NA,NA,NA,a625nghukcfa,-69.85090637,34.05189896
NA,NA,NA,NA,NA,NA,a625nghukcfa,-75.09999847,35.59999084
202594,202613,30537,NA,1.749,LineString,a625ng60o2d9,-70,12.99997997
NA,NA,NA,NA,NA,NA,a625ng60o2d9,-68.5,12.09998989
202594,202619,16,NA,8.162,LineString,a625ngdj0bej,-70,12.99997997
NA,NA,NA,NA,NA,NA,a625ngdj0bej,-65.94203186,12.5294199
NA,NA,NA,NA,NA,NA,a625ngdj0bej,-61.90000916,11.99997044
202613,202594,3,NA,1.749,LineString,a625ngddh3hy,-68.5,12.09998989
